book_id,isbn,authors,original_publication_year,original_title,language_code,rating,ratings_count
49250,743449746,Stephen E. Ambrose,1994,"D-Day June 6, 1944: The Climactic Battle of WWII",eng,4.25,17875
7981456,547251270,Linda Sue Park,2010,A Long Walk to Water,eng,4.23,21593
8811139,61449180,Michael  Grant,2013,Light,eng,4.4,23730
28477789,,"Vi Keeland, Penelope Ward",2016,Stuck-Up Suit,eng,4.14,22609
189147,345419677,Philip José Farmer,1971,To Your Scattered Bodies Go,eng,3.94,22741
114132,515142867,Nora Roberts,2001,Midnight Bayou,eng,3.96,25476
12967,156031191,Mark Helprin,1983,Winter's Tale,en-US,3.5,19932
106646,1568650957,Sidney Sheldon,1991,The Doomsday Conspiracy,eng,3.59,17093
201175,1423301854,"J.D. Robb, Susan Ericksen",1996,Rapture in Death,,4.26,26184
161744,143036254,Thomas Paine,1776,Common Sense,eng,3.97,16864
54529,767903579,Adeline Yen Mah,1997,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,eng,3.88,19598
3338544,,مصطفى محمود,1970,رحلتي من الشك إلى الإيمان,ara,4.03,16854
13416236,1250011914,C.C. Hunter,2012,Whispers at Moonrise ,eng,4.38,28430
7148931,030746363X,Timothy Ferriss,2000,The 4-Hour Body,en-US,3.76,15007
58314,375727019,"Michel Houellebecq, Frank Wynne",1998,Les Particules élémentaires,eng,3.78,13577
17314410,,Georgia Cates,2013,Beauty from Surrender,eng,4.13,31623
224410,785114777,"Roy Thomas, Dick Giordano, Mark D. Beazley, Bram Stoker",2005,Stoker's Dracula ,,3.93,14660
207266,439014573,Dav Pilkey,1997,The Adventures of Captain Underpants,eng,3.84,22535
13435889,547564651,Paul Tough,2012,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",eng,3.91,16402
149049,446677949,Arthur C. Clarke,1979,The Fountains of Paradise,eng,3.96,20012
98920,670038342,Elif Shafak,2006,Baba ve Piç,eng,3.79,14215
17237214,307931900,David Levithan,2013,Two Boys Kissing,eng,4.11,24587
5171894,61231401,James Rollins,,,en-US,4.16,19510
21726,1400043875,Scott B. Smith,2006,The Ruins,en-US,3.5,21613
336245,60525657,Erin Hunter,2004,A Dangerous Path,eng,4.42,26126
543339,449000753,Michael Blake,1988,Dances with Wolves,eng,4.19,19133
153779,375814698,Tamora Pierce,2009,"Bloodhound (Beka Cooper, #2)",eng,4.26,29414
6122735,160751351X,Brent Weeks,2009,The Night Angel Trilogy,eng,4.42,17523
426025,675093244,William Faulkner,1930,A Rose for Emily,eng,4.06,22629
5883777,,Anonymous,2001,Holy Bible English Standard Version,eng,4.66,17863
321545,446400157,Ellis Peters,1977,A Morbid Taste for Bones,en-US,3.99,23590
233389,019283410X,"Giorgio Vasari, Julia Conway Bondanella, Peter Bondanella",1550,"Le Vite de' più eccellenti pittori, scultori, e architettori da Cimabue insino a' tempi nostri",eng,3.78,18288
84139,312934335,Sherrilyn Kenyon,2005,Unleash the Night,en-US,4.34,32491
4935682,747594155,Angie Sage,2009,Syren,eng,4.1,25245
5558786,3453532988,"Dmitry Glukhovsky, M. David Drevs",2005,Метро 2033,ger,3.98,15858
5396496,1741753597,Christos Tsiolkas,2008,The Slap,eng,3.16,18037
207781,64301389,"Robert Henri, Forbes Watson, Margery A. Ryerson",1929,"The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art Generally, and on Appreciation (Icon Editions)",eng,3.87,16333
17171909,1611099692,Marcus Sakey,2013,Brilliance,eng,3.95,11235
26583370,,Camille Pagán,2015,,en-GB,3.82,19073
9799,571219357,Jonathan Lethem,2003,The Fortress of Solitude,eng,3.87,15100
379316,553804820,Dean Koontz,2007,The Darkest Evening of the Year,eng,3.71,21297
18077769,374104107,Jeff VanderMeer,2014,Authority ,eng,3.55,18430
277190,689859406,"Holly Black, Tony DiTerlizzi",2004,The Wrath of Mulgarath,en-US,3.92,28129
11101772,61966908,Caroline Preston,2011,,eng,3.72,20508
251762,385498802,Myla Goldberg,2000,Bee Season,eng,3.55,21160
182012,60567112,Karin Slaughter,2004,Indelible,eng,4.19,20930
236208,425098648,Dean Koontz,1976,Night Chills,en-US,3.86,20424
29254,517543052,"Ram Dass, Richard Alpert",1971,Be Here Now,en-US,4.27,18275
6530,425204200,Patricia Cornwell,2004,Trace,eng,3.76,23287
1279686,440243904,Conn Iggulden,2007,Genghis: Birth of an Empire,en-US,4.34,16498
291354,345373529,David Eddings,1990,The Ruby Knight,eng,3.96,24586
32638,60177241,Clive Barker,1992,The Thief of Always,eng,4.18,19799
715791,553589385,Lara Adrian,2007,Kiss of Crimson ,en-US,4.17,31897
2653622,345497627,Tess Gerritsen,2008,The Keepsake,en-US,4.09,21829
17660462,316219266,Brad Stone,2013,,eng,4.06,20539
25564446,,Brittainy C. Cherry,2015,The Air He Breathes,,4.2,22217
3585344,1416580948,Kresley Cole,2009,Kiss of a Demon King ,eng,4.35,31111
478951,553813153,Steven Erikson,2006,The Bonehunters,eng,4.42,20359
16119079,988695103,Heidi McLaughlin,2012,,eng,4.04,32853
22341276,1477825940,Charlie N. Holmberg,2014,The Glass Magician,,3.87,13650
10098912,9380658674,Ashwin Sanghi,2010,Chanakya's Chant,eng,3.68,15474
12467,312265050,Norman Mailer,1948,The Naked and the Dead,eng,3.94,18912
35100,019516895X,James M. McPherson,1988,Battle Cry of Freedom,eng,4.32,19132
646056,307162346,"Michael Teitelbaum, Sue DiCicco",1989,The Little Mermaid (Little Golden Storybook),,4.36,21994
86424,044661761X,"James Patterson, Andrew Gross",2005,Lifeguard,,3.76,20053
7783920,038573882X,Rob Buyea,2010,,eng,4.34,20632
37739,330398059,Judy Blume,1974,Blubber,en-GB,3.78,25402
7954556,61783196,Jeaniene Frost,2011,"One Grave at a Time (Night Huntress, #6)",eng,4.25,34506
9897164,1937053164,Jennifer L. Armentrout,2013,Apollyon,eng,4.4,31942
6202661,7288387,Lindsey Kelk,2009,I Heart New York,en-US,3.84,19491
2213324,545040523,Meg Cabot,2008,Airhead ,eng,3.77,32457
25190,452281458,"A.N. Roquelaure, Anne Rice",1985,"Beauty's Release (Sleeping Beauty, #3)",eng,3.71,22424
3389671,152063846,Beth Fantaskey,2000,Jessica's Guide to Dating on the Dark Side,en-US,3.85,32763
26596,871401525,E.E. Cummings,1991,E.E. Cummings: Complete Poems 1904-1962,eng,4.35,18662
1635,609610570,"Larry Bossidy, Ram Charan, Charles Burck",2009,,en-US,3.83,18065
20663702,393240231,Caitlin Doughty,2014,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,eng,4.04,10979
7096123,399156585,Daniel Silva,2010,The Rembrandt Affair,eng,4.26,18957
15730101,,H.P. Lovecraft,1928,The Call of Cthulhu,eng,4.05,17199
373915,61147974,"Joe Hill, Christopher Golden",2005,20th Century Ghosts,en-US,3.95,21987
6819,375724508,David Mitchell,1999,Ghostwritten,eng,4.06,17900
21219083,,Simon Wood,2015,The One That Got Away,eng,3.77,17367
8709528,159514322X,Richelle Mead,2015,The Ruby Circle,eng,4.22,29260
5983694,316114278,Grace Lin,2009,Where the Mountain Meets the Moon,eng,4.24,24371
125190,087923573X,Arthur Ransome,1930,Swallows and Amazons,eng,3.98,21716
9442157,1402245793,Olivia Cunning,2011,Rock Hard,eng,4.11,35676
20525628,,Caitlin Moran,2014,How to Build a Girl,eng,3.69,16981
1407874,9793062924,Andrea Hirata,2006,Sang Pemimpi,ind,4.09,12998
28116,743250621,A.J. Jacobs,2004,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,eng,3.77,22226
15811495,525953078,Lisa Gardner,2013,,eng,4.05,19016
126807,1400047463,Chris Bohjalian,2007,The Double Bind,eng,3.62,22067
9751378,312642695,Mary Kay Andrews,2011,,en-US,3.78,20723
23553419,7563035,S.K. Tremayne,2015,The Ice Twins,eng,3.68,16718
17899696,1455549002,J.A. Redmerski,2013,The Edge of Always,eng,4.02,17532
2873,452284449,Tracy Chevalier,1997,The Virgin Blue,eng,3.65,23484
15797397,1400069807,Michael Moss,2013,Salt Sugar Fat: How the Food Giants Hooked Us ,eng,3.98,18542
225038,152020683,"Edward Eager, N.M. Bodecker",1954,Half Magic,en-US,3.94,28580
7090785,1594744548,"Steve Hockensmith, Jane Austen, Patrick Arrasmith",2007,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",eng,3.47,20207
7180727,553807242,Lisa Gardner,2010,Live To Tell,eng,4.18,21984
825081,688128971,Kevin Henkes,1996,Lilly's Purple Plastic Purse,,4.2,24247
368916,140143505,Helene Hanff,1970,"84, Charing Cross Road",eng,4.19,26899
5153799,,J.R. Ward,2008,,eng,4.51,32178
14572,553351397,"Thich Nhat Hanh, Arnold Kotler, Dalai Lama XIV",1990,Peace Is Every Step: The Path of Mindfulness in Everyday Life,eng,4.34,19152
6686671,,Kyousuke Motomi,2007,電撃デイジー 1,ind,4.3,20880
29868610,1501117203,Anna Kendrick,2016,Scrappy Little Nobody,eng,3.91,28719
24429934,,Robert Masello,2015,,en-US,3.58,19019
7307795,385608020,Kate Atkinson,2010,"Started Early, Took My Dog",eng,3.89,21662
107032,930289447,"Jim Starlin, Jim Aparo, Mike DeCarlo",1988,Batman: A Death in the Family,eng,4.05,19765
16085517,1400069599,Colum McCann,2013,TransAtlantic,eng,3.81,18065
6871616,61783161,Jeaniene Frost,2010,Eternal Kiss of Darkness,en-GB,4.21,31967
129117,743571355,Lisa Lutz,2007,The Spellman Files,eng,3.88,23788
32626,425165582,Clive Barker,1984,Books of Blood: Volumes 1-3,eng,4.16,20228
294046,60763892,James Rollins,2007,The Judas Strain,eng,4.15,20976
33333,785263713,Donald Miller,2000,Searching for God Knows What,en-US,3.92,19383
30122,60256710,Shel Silverstein,1976,The Missing Piece,,4.27,21207
56842,61006629,Robert   Harris,1992,Fatherland,eng,3.96,18917
7132363,525951571,Daniel Suarez,2010,Freedom™,en-US,4.27,12456
92508,60088877,Thornton Wilder,1927,The Bridge of San Luis Rey,en-US,3.8,22003
1772910,,Fyodor Dostoyevsky,1848,Белые ночи,eng,4.05,13405
5215879,425227723,Laurell K. Hamilton,2009,Skin Trade,en-US,3.9,29261
481749,875793266,James E. Talmage,1915,Jesus the Christ: A Study of the Messiah and His Mission according to Holy Scriptures both Ancient and Modern,,4.63,17179
1693617,1570820872,Don Ferguson,1994,Disney's the Lion King (Disney Classic Series),en-US,4.49,19553
31168,141439866,"Charlotte Brontë, Lucasta Miller, collaborative, Jessica Cox",1849,Shirley ,,3.71,22562
114129,515116750,Nora Roberts,1995,Born in Ice,en-US,4.13,26219
9569,1842431021,Tom Robbins,2003,Villa Incognito,,3.65,14206
22237161,374260508,Paul Beatty,2015,The Sellout,eng,3.8,21733
21325,1401202225,"Bill Willingham, Mark Buckingham, Craig Hamilton, Steve Leialoha, P. Craig Russell",2004,"Fables, Volume 4: March of the Wooden Soldiers",eng,4.29,23624
28077464,804192979,"Lee Child, Dick Hill",2016,Night School,eng,3.96,11181
9578677,345515501,Tess Gerritsen,2011,The Silent Girl,en-US,4.13,21444
11301,7175191,Dr. Seuss,1940,Horton Hatches the Egg,eng,4.14,29676
17733861,,Bella Forrest,,,eng,4.01,24757
15827066,62248472,"Jenna Miscavige Hill, Lisa Pulitzer",2013,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,eng,3.72,12643
73945,865163480,"Plato, James J. Helm",-390,Απολογία,eng,4.15,18261
102953,1563893274,"Garth Ennis, Steve Dillon, Penn Jillette",1997,Preacher: Proud Americans,eng,4.27,19451
12880428,307595110,Anne Rice,2012,The Wolf Gift,eng,3.52,19008
867650,307960307,"Diane Muldrow, J.P. Miller",1954,The Little Red Hen (Little Golden Book),,4.2,22932
10875239,1455501476,Sandra Brown,2011,Lethal,,4.04,20353
3974,316017442,Dan Simmons,2007,The Terror,eng,4,21225
773606,670447161,Ludwig Bemelmans,1953,Madeline's Rescue,eng,4.24,24495
6694937,61733636,"John Heilemann, Mark Halperin",2010,"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",,4.1,16800
659622,067172942X,V.C. Andrews,1987,Garden of Shadows,eng,3.88,23139
10599805,61957895,Kim Harrison,2012,A Perfect Blood,en-US,4.38,26455
124524,310240018,"Joni Eareckson Tada, Joe Musser",1976,Joni,en-US,4.23,20191
93768,786932171,"Margaret Weis, Tracy Hickman",1986,War of the Twins,eng,4.11,21559
7856305,031603617X,James Patterson,2010,Cross Fire,eng,4.04,20407
148821,142000159,Ross King,2000,Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture,en-US,3.84,17931
582533,1577312295,Shakti Gawain,1978,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,eng,4.13,17811
40329,60584025,Janet Evanovich,2004,Metro Girl,eng,3.6,27115
25454883,,"Colleen Hoover, Tarryn Fisher",2016,,en-GB,3.48,26749
9565045,312360819,Darynda Jones,2011,Second Grave on the Left,en-US,4.29,30926
33609,155652532X,"Anya Seton, Philippa Gregory",1954,Katherine,eng,4.18,22577
828387,141020520,Marina Lewycka,2005,A Short History of Tractors in Ukrainian,en-US,3.37,18204
22693182,62225464,Kimberly McCreight,2015,,eng,3.83,19429
125925,553590162,Kelley Armstrong,2004,Industrial Magic,en-US,4.12,27521
74256,2070364232,"René Goscinny, Jean-Jacques Sempé",1959,Le Petit Nicolas,fre,4.13,24796
18867685,,A.G. Riddle,2013,The Atlantis Plague,eng,3.88,7905
42512,034547581X,"Harold G. Moore, Joseph L. Galloway",1991,We Were Soldiers Once... and Young: Ia Drang - the Battle That Changed the War in Vietnam,eng,4.29,18688
92367,451215710,Ken Follett,2004,Whiteout,en-US,3.54,18791
568236,345349571,Barbara W. Tuchman,1978,A Distant Mirror: The Calamitous 14th Century,eng,4.11,21776
28899,142407577,Mike Lupica,2006,Heat,en-US,3.97,16579
900,60554738,Neil Strauss,2005,The Game,en-US,3.73,16698
64864,330348779,Sue Grafton,1998,"""N"" is for Noose",eng,3.97,24658
8476248,749941995,Julia Quinn,2011,Just Like Heaven,en-GB,3.93,14300
6443349,1423119509,"Rick Riordan, Tk",2009,Percy Jackson and the Olympians,,4.57,19555
11720382,525952764,Lisa Gardner,2012,Catch Me,eng,4.17,21486
233044,778321606,Debbie Macomber,2003,The Shop on Blossom Street,eng,4.04,22861
239102,1560768800,R.A. Salvatore,1992,Starless Night (Legacy of the Drow #2),en-GB,4.12,18305
93788,446616621,Nelson DeMille,2004,Night Fall,eng,4.07,18761
8967,316000957,Darren Shan,2001,"Trials of Death (Cirque du Freak, #5) ",,4.25,22157
7144426,446539813,"Eric Van Lustbader, Robert Ludlum",2010,Robert Ludlum's The Bourne Objective,eng,4.07,16294
27252717,,Elle Kennedy,2016,The Score,eng,4.27,32709
289644,310247535,Karen Kingsbury,2005,Even Now,en-US,4.26,18120
3121162,316059862,Anita Shreve,2008,Testimony,en-US,3.54,21977
11544421,1937007588,Ilona Andrews,2013,Magic Rises,eng,4.49,29556
9970042,345524616,Ben Aaronovitch,2012,Whispers Under Ground,eng,4.16,15946
18453095,031621129X,"James Patterson, Maxine Paetro",2014,Unlucky 13,eng,3.94,16005
99610,446604089,Sidney Sheldon,1997,The Best Laid Plans,eng,3.66,17173
2855034,61433012,Terry Pratchett,2008,Nation,en-US,4.05,22466
114162,61259349,Lisa Kleypas,2004,Secrets of a Summer Night,eng,4.05,33026
456028,1595540342,Ted Dekker,2004,Red,eng,4.3,19896
10680329,312655452,Louise Penny,2011,A Trick of the Light,eng,4.29,20932
17455585,,Jennifer L. Armentrout,2014,White Hot Kiss,eng,4.28,27848
1717890,4757518080,"Jun Mochizuki, 望月淳",2006,Pandora Hearts 1,jpn,4.2,19222
32769,345329457,H.P. Lovecraft,1931,At the Mountains of Madness,en-US,4.25,19586
6340016,60596988,Mary Karr,2008,Lit,eng,3.88,17964
465904,893662135,Anne McCaffrey,1988,"Dragonsdawn (Pern: Dragonriders of Pern, #6)",,4.17,25824
6596547,399252649,Kathryn Erskine,2010,Mockingbird,eng,4.18,21138
13489517,,أحمد حلمي,2012,28 حرف,ara,3.1,15708
107195,1590521358,Joshua Harris,1996,I Kissed Dating Goodbye: New Attitude Toward Romance and Relationship,,3.61,17121
903,808553038,Zilpha Keatley Snyder,1967,The Egypt Game,eng,3.81,26657
277397,375703055,Kaye Gibbons,1987,Ellen Foster,eng,3.75,23327
22904,805210555,"Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins",1946,Sämtliche Erzählungen,eng,4.34,18314
1059680,156924264X,"Isa Chandra Moskowitz, Terry Hope Romero",2007,Veganomicon: The Ultimate Vegan Cookbook,,3.98,19359
260025,786933887,"Margaret Weis, Tracy Hickman",1986,"Test of the Twins (Dragonlance Legends, #3)",eng,4.16,21047
48467,374530637,Flannery O'Connor,1952,Wise Blood,en-US,3.88,18053
220826,9753638027,Sabahattin Ali,1943,Kürk Mantolu Madonna,tur,4.49,19806
187124,345379624,Terry Brooks,1997,Running with the Demon,eng,3.95,21209
223838,1557488150,Charles M. Sheldon,1896,In His Steps,,4.15,18254
10790516,1439136823,Kresley Cole,2012,Lothaire,eng,4.43,30304
515905,1423102991,Mo Willems,2007,Knuffle Bunny Too: A Case of Mistaken Identity,en-US,4.28,23396
2260637,446195979,David Baldacci,2008,The Whole Truth,eng,4,19171
2659997,61628018,"Elissa Wall, Lisa Pulitzer",2008,"Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs",,3.89,19468
11178225,039925692X,Ruta Sepetys,2013,Out of the Easy,eng,4.05,25913
2182780,1401216226,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",2005,Batman: The Man Who Laughs,eng,4.09,16933
273511,60744510,Erin Hunter,2005,Midnight,eng,4.26,24650
18176747,62273205,Ben Horowitz,2014,The Hard Thing about Hard Things: Building A Business When There Are No Easy Answers,eng,4.2,19492
11051889,1461052149,Jessica Sorensen,2011,,,3.91,19786
228990,345348664,Stephen R. Donaldson,1977,The Illearth War,,3.99,20039
2063563,340936150,Russell Brand,2007,My Booky Wook,en-GB,3.42,16553
18527947,425259862,Nora Roberts,2014,Shadow Spell,en-US,4,17155
10909804,1592406521,Simon Garfield,2010,Just My Type: A Book About Fonts,en-US,3.79,22046
3492020,399155481,J.D. Robb,2009,Promises in Death,eng,4.4,24115
23534,876853629,Charles Bukowski,1977,"Love Is a Dog from Hell: Poems, 1974-1977",eng,4.16,19471
19161852,316229296,N.K. Jemisin,2015,The Fifth Season,eng,4.31,20185
13568322,1846247195,R.D. Ronald,2012,,eng,3.61,14302
67931,552150215,John Katzenbach,2002,The Analyst,eng,4.12,11685
2113260,670019631,Jasper Fforde,2009,Shades of Grey,eng,4.14,22788
33569,140389660,S.E. Hinton,1971,"That Was Then, This Is Now",en-US,3.89,22946
6164358,307582396,"Trenton Lee Stewart, Del Roy",2009,The Mysterious Benedict Society and the Prisoner's Dilemma,,4.28,23448
10149142,61579033,Kevin    Wilson,2011,The Family Fang,en-US,3.6,18214
10907,60744871,Chris Gardner,2006,The Pursuit of Happyness,,4.17,18492
7147831,,Karl Ove Knausgård,2009,Min kamp 1,nor,4.08,7886
8517008,385342322,Alan Bradley,2011,A Red Herring Without Mustard,eng,4.07,26160
18728,684804484,Doris Kearns Goodwin,1994,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,eng,4.2,26004
414298,375701907,Richard Russo,1997,Straight Man,eng,4.02,19358
10739,375701966,Walker Percy,1961,The Moviegoer,en-CA,3.7,18655
87346,413774031,"Anton Chekhov, Tom    Murphy",1904,Вишнëвый сад,eng,3.68,18914
4835838,545052394,Wendy Mass,2009,11 Birthdays,eng,4.18,22339
7329,026110215X,"J.R.R. Tolkien, Christopher Tolkien",1980,Unfinished Tales of Númenor and Middle-Earth,,3.93,18402
9461872,385521227,Ann Brashares,2011,Sisterhood Everlasting,eng,3.9,25849
349090,451452011,Grant Naylor,1989,Infinity Welcomes Careful Drivers,eng,4.03,19773
33459,60735430,Christopher Moore,1994,Coyote Blue,en-US,3.75,19901
2501455,,"أحلام مستغانمي, Ahlam Mosteghanemi",1997,فوضى الحواس,ara,3.83,16337
87665,160096527X,G.K. Chesterton,1908,Orthodoxy,eng,4.23,18303
